GO.ID	Term	Annotated	Significant	Expected	weight01
GO:0045840	positive regulation of mitotic nuclear d...	32	0	2.13	1.00000
GO:0045842	positive regulation of mitotic metaphase...	17	0	1.13	1.00000
GO:0045843	negative regulation of striated muscle t...	9	0	0.6	1.00000
GO:0045869	negative regulation of single stranded v...	8	0	0.53	1.00000
GO:0045876	positive regulation of sister chromatid ...	10	0	0.67	1.00000
GO:0045898	regulation of RNA polymerase II transcri...	6	0	0.4	1.00000
GO:0045900	negative regulation of translational elo...	6	0	0.4	1.00000
GO:0045916	negative regulation of complement activa...	7	0	0.47	1.00000
GO:0045943	positive regulation of transcription by ...	34	0	2.27	1.00000
GO:0045945	positive regulation of transcription by ...	18	0	1.2	1.00000
GO:0045947	negative regulation of translational ini...	50	0	3.33	1.00000
GO:0045948	positive regulation of translational ini...	42	0	2.8	1.00000
GO:0045989	positive regulation of striated muscle c...	7	0	0.47	1.00000
GO:0045990	carbon catabolite regulation of transcri...	6	0	0.4	1.00000
GO:0045991	carbon catabolite activation of transcri...	6	0	0.4	1.00000
GO:0046015	regulation of transcription by glucose	8	0	0.53	1.00000
GO:0046104	thymidine metabolic process	7	0	0.47	1.00000
GO:0046125	pyrimidine deoxyribonucleoside metabolic...	7	0	0.47	1.00000
GO:0046134	pyrimidine nucleoside biosynthetic proce...	7	0	0.47	1.00000
GO:0046160	heme a metabolic process	10	0	0.67	1.00000
GO:0046174	polyol catabolic process	7	0	0.47	1.00000
GO:0046185	aldehyde catabolic process	11	0	0.73	1.00000
GO:0046324	regulation of D-glucose import	46	0	3.07	1.00000
GO:0046325	negative regulation of D-glucose import	11	0	0.73	1.00000
GO:0046326	positive regulation of D-glucose import	30	0	2	1.00000
GO:0046337	phosphatidylethanolamine metabolic proce...	24	0	1.6	1.00000
GO:0046341	CDP-diacylglycerol metabolic process	15	0	1	1.00000
GO:0046368	GDP-L-fucose metabolic process	7	0	0.47	1.00000
GO:0046459	short-chain fatty acid metabolic process	14	0	0.93	1.00000
GO:0046476	glycosylceramide biosynthetic process	6	0	0.4	1.00000
GO:0046477	glycosylceramide catabolic process	6	0	0.4	1.00000
GO:0046479	glycosphingolipid catabolic process	15	0	1	1.00000
GO:0046487	glyoxylate metabolic process	6	0	0.4	1.00000
GO:0046492	heme B metabolic process	8	0	0.53	1.00000
GO:0046501	protoporphyrinogen IX metabolic process	10	0	0.67	1.00000
GO:0046514	ceramide catabolic process	18	0	1.2	1.00000
GO:0046543	development of secondary female sexual c...	7	0	0.47	1.00000
GO:0046549	retinal cone cell development	6	0	0.4	1.00000
GO:0046598	positive regulation of viral entry into ...	12	0	0.8	1.00000
GO:0046602	regulation of mitotic centrosome separat...	8	0	0.53	1.00000
GO:0046641	positive regulation of alpha-beta T cell...	11	0	0.73	1.00000
GO:0046655	folic acid metabolic process	14	0	0.93	1.00000
GO:0046689	response to mercury ion	7	0	0.47	1.00000
GO:0046710	GDP metabolic process	8	0	0.53	1.00000
GO:0046716	muscle cell cellular homeostasis	21	0	1.4	1.00000
GO:0046753	non-lytic viral release	13	0	0.87	1.00000
GO:0046761	viral budding from plasma membrane	12	0	0.8	1.00000
GO:0046782	regulation of viral transcription	19	0	1.27	1.00000
GO:0046794	transport of virus	8	0	0.53	1.00000
GO:0046825	regulation of protein export from nucleu...	35	0	2.33	1.00000
GO:0046826	negative regulation of protein export fr...	8	0	0.53	1.00000
GO:0046827	positive regulation of protein export fr...	18	0	1.2	1.00000
GO:0046831	regulation of RNA export from nucleus	18	0	1.2	1.00000
GO:0046836	glycolipid transport	7	0	0.47	1.00000
GO:0046884	follicle-stimulating hormone secretion	6	0	0.4	1.00000
GO:0046886	positive regulation of hormone biosynthe...	7	0	0.47	1.00000
GO:0046929	negative regulation of neurotransmitter ...	7	0	0.47	1.00000
GO:0046949	fatty-acyl-CoA biosynthetic process	23	0	1.53	1.00000
GO:0048023	positive regulation of melanin biosynthe...	8	0	0.53	1.00000
GO:0048025	negative regulation of mRNA splicing, vi...	20	0	1.33	1.00000
GO:0048026	positive regulation of mRNA splicing, vi...	22	0	1.47	1.00000
GO:0048033	heme O metabolic process	9	0	0.6	1.00000
GO:0048034	heme O biosynthetic process	9	0	0.6	1.00000
GO:0048070	regulation of developmental pigmentation	12	0	0.8	1.00000
GO:0048087	positive regulation of developmental pig...	8	0	0.53	1.00000
GO:0048102	autophagic cell death	7	0	0.47	1.00000
GO:0048147	negative regulation of fibroblast prolif...	28	0	1.87	1.00000
GO:0048172	regulation of short-term neuronal synapt...	9	0	0.6	1.00000
GO:0048194	Golgi vesicle budding	10	0	0.67	1.00000
GO:0048199	vesicle targeting, to, from or within Go...	30	0	2	1.00000
GO:0048200	Golgi transport vesicle coating	6	0	0.4	1.00000
GO:0048205	COPI coating of Golgi vesicle	6	0	0.4	1.00000
GO:0048207	vesicle targeting, rough ER to cis-Golgi	23	0	1.53	1.00000
GO:0048208	COPII vesicle coating	23	0	1.53	1.00000
GO:0048227	plasma membrane to endosome transport	9	0	0.6	1.00000
GO:0048266	behavioral response to pain	13	0	0.87	1.00000
GO:0048280	vesicle fusion with Golgi apparatus	6	0	0.4	1.00000
GO:0048290	isotype switching to IgA isotypes	6	0	0.4	1.00000
GO:0048291	isotype switching to IgG isotypes	10	0	0.67	1.00000
GO:0048296	regulation of isotype switching to IgA i...	6	0	0.4	1.00000
GO:0048298	positive regulation of isotype switching...	6	0	0.4	1.00000
GO:0048302	regulation of isotype switching to IgG i...	9	0	0.6	1.00000
GO:0048304	positive regulation of isotype switching...	6	0	0.4	1.00000
GO:0048308	organelle inheritance	16	0	1.07	1.00000
GO:0048313	Golgi inheritance	16	0	1.07	1.00000
GO:0048318	axial mesoderm development	6	0	0.4	1.00000
GO:0048340	paraxial mesoderm morphogenesis	9	0	0.6	1.00000
GO:0048490	anterograde synaptic vesicle transport	19	0	1.27	1.00000
GO:0048549	positive regulation of pinocytosis	7	0	0.47	1.00000
GO:0048570	notochord morphogenesis	7	0	0.47	1.00000
GO:0048617	embryonic foregut morphogenesis	7	0	0.47	1.00000
GO:0048630	skeletal muscle tissue growth	7	0	0.47	1.00000
GO:0048635	negative regulation of muscle organ deve...	10	0	0.67	1.00000
GO:0048681	negative regulation of axon regeneration	10	0	0.67	1.00000
GO:0048712	negative regulation of astrocyte differe...	7	0	0.47	1.00000
GO:0048753	pigment granule organization	37	0	2.47	1.00000
GO:0048757	pigment granule maturation	10	0	0.67	1.00000
GO:0048822	enucleate erythrocyte development	8	0	0.53	1.00000
GO:0048840	otolith development	6	0	0.4	1.00000
GO:0048843	negative regulation of axon extension in...	8	0	0.53	1.00000
GO:0048935	peripheral nervous system neuron develop...	8	0	0.53	1.00000
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate me...	12	0	0.8	1.00000
GO:0050651	dermatan sulfate proteoglycan biosynthet...	9	0	0.6	1.00000
GO:0050655	dermatan sulfate proteoglycan metabolic ...	13	0	0.87	1.00000
GO:0050665	hydrogen peroxide biosynthetic process	8	0	0.53	1.00000
GO:0050667	homocysteine metabolic process	13	0	0.87	1.00000
GO:0050685	positive regulation of mRNA processing	26	0	1.73	1.00000
GO:0050686	negative regulation of mRNA processing	21	0	1.4	1.00000
GO:0050691	regulation of defense response to virus ...	34	0	2.27	1.00000
GO:0050746	regulation of lipoprotein metabolic proc...	11	0	0.73	1.00000
GO:0050765	negative regulation of phagocytosis	15	0	1	1.00000
GO:0050774	negative regulation of dendrite morphoge...	6	0	0.4	1.00000
GO:0050849	negative regulation of calcium-mediated ...	16	0	1.07	1.00000
GO:0050858	negative regulation of antigen receptor-...	27	0	1.8	1.00000
GO:0050860	negative regulation of T cell receptor s...	22	0	1.47	1.00000
GO:0050911	detection of chemical stimulus involved ...	6	0	0.4	1.00000
GO:0050912	detection of chemical stimulus involved ...	8	0	0.53	1.00000
GO:0050913	sensory perception of bitter taste	8	0	0.53	1.00000
GO:0050932	regulation of pigment cell differentiati...	7	0	0.47	1.00000
GO:0050942	positive regulation of pigment cell diff...	6	0	0.4	1.00000
GO:0051014	actin filament severing	12	0	0.8	1.00000
GO:0051026	chiasma assembly	6	0	0.4	1.00000
GO:0051030	snRNA transport	6	0	0.4	1.00000
GO:0051036	regulation of endosome size	11	0	0.73	1.00000
GO:0051081	nuclear membrane disassembly	14	0	0.93	1.00000
GO:0051127	positive regulation of actin nucleation	10	0	0.67	1.00000
GO:0051177	meiotic sister chromatid cohesion	14	0	0.93	1.00000
GO:0051189	prosthetic group metabolic process	6	0	0.4	1.00000
GO:0051204	protein insertion into mitochondrial mem...	30	0	2	1.00000
GO:0051205	protein insertion into membrane	65	0	4.33	1.00000
GO:0051231	spindle elongation	13	0	0.87	1.00000
GO:0051255	spindle midzone assembly	13	0	0.87	1.00000
GO:0051256	mitotic spindle midzone assembly	10	0	0.67	1.00000
GO:0051284	positive regulation of sequestering of c...	6	0	0.4	1.00000
GO:0051292	nuclear pore complex assembly	10	0	0.67	1.00000
GO:0051299	centrosome separation	18	0	1.2	1.00000
GO:0051305	chromosome movement towards spindle pole	7	0	0.47	1.00000
GO:0051307	meiotic chromosome separation	7	0	0.47	1.00000
GO:0051315	attachment of mitotic spindle microtubul...	26	0	1.73	1.00000
GO:0051412	response to corticosterone	9	0	0.6	1.00000
GO:0051444	negative regulation of ubiquitin-protein...	11	0	0.73	1.00000
GO:0051454	intracellular pH elevation	6	0	0.4	1.00000
GO:0051457	maintenance of protein location in nucle...	25	0	1.67	1.00000
GO:0051469	vesicle fusion with vacuole	10	0	0.67	1.00000
GO:0051560	mitochondrial calcium ion homeostasis	23	0	1.53	1.00000
GO:0051561	positive regulation of mitochondrial cal...	9	0	0.6	1.00000
GO:0051583	dopamine uptake involved in synaptic tra...	7	0	0.47	1.00000
GO:0051589	negative regulation of neurotransmitter ...	9	0	0.6	1.00000
GO:0051593	response to folic acid	7	0	0.47	1.00000
GO:0051643	endoplasmic reticulum localization	7	0	0.47	1.00000
GO:0051645	Golgi localization	14	0	0.93	1.00000
GO:0051665	membrane raft localization	6	0	0.4	1.00000
GO:0051683	establishment of Golgi localization	8	0	0.53	1.00000
GO:0051702	biological process involved in interacti...	16	0	1.07	1.00000
GO:0051725	protein de-ADP-ribosylation	6	0	0.4	1.00000
GO:0051788	response to misfolded protein	23	0	1.53	1.00000
GO:0051791	medium-chain fatty acid metabolic proces...	12	0	0.8	1.00000
GO:0051792	medium-chain fatty acid biosynthetic pro...	6	0	0.4	1.00000
GO:0051873	killing by host of symbiont cells	11	0	0.73	1.00000
GO:0051895	negative regulation of focal adhesion as...	19	0	1.27	1.00000
GO:0051902	negative regulation of mitochondrial dep...	6	0	0.4	1.00000
GO:0051917	regulation of fibrinolysis	12	0	0.8	1.00000
GO:0051918	negative regulation of fibrinolysis	8	0	0.53	1.00000
GO:0051934	catecholamine uptake involved in synapti...	7	0	0.47	1.00000
GO:0051964	negative regulation of synapse assembly	7	0	0.47	1.00000
GO:0051984	positive regulation of chromosome segreg...	29	0	1.93	1.00000
GO:0051987	positive regulation of attachment of spi...	11	0	0.73	1.00000
GO:0051988	regulation of attachment of spindle micr...	23	0	1.53	1.00000
GO:0052547	regulation of peptidase activity	15	0	1	1.00000
GO:0052548	regulation of endopeptidase activity	9	0	0.6	1.00000
GO:0052646	alditol phosphate metabolic process	8	0	0.53	1.00000
GO:0052651	monoacylglycerol catabolic process	7	0	0.47	1.00000
GO:0055003	cardiac myofibril assembly	14	0	0.93	1.00000
GO:0055015	ventricular cardiac muscle cell developm...	9	0	0.6	1.00000
GO:0055070	copper ion homeostasis	19	0	1.27	1.00000
GO:0055094	response to lipoprotein particle	26	0	1.73	1.00000
GO:0060022	hard palate development	6	0	0.4	1.00000
GO:0060027	convergent extension involved in gastrul...	8	0	0.53	1.00000
GO:0060044	negative regulation of cardiac muscle ce...	8	0	0.53	1.00000
GO:0060052	neurofilament cytoskeleton organization	8	0	0.53	1.00000
GO:0060056	mammary gland involution	8	0	0.53	1.00000
GO:0060075	regulation of resting membrane potential	6	0	0.4	1.00000
GO:0060080	inhibitory postsynaptic potential	10	0	0.67	1.00000
GO:0060087	relaxation of vascular associated smooth...	6	0	0.4	1.00000
GO:0060123	regulation of growth hormone secretion	7	0	0.47	1.00000
GO:0060134	prepulse inhibition	6	0	0.4	1.00000
GO:0060136	embryonic process involved in female pre...	7	0	0.47	1.00000
GO:0060147	regulation of post-transcriptional gene ...	26	0	1.73	1.00000
GO:0060148	positive regulation of post-transcriptio...	11	0	0.73	1.00000
GO:0060149	negative regulation of post-transcriptio...	15	0	1	1.00000
GO:0060155	platelet dense granule organization	23	0	1.53	1.00000
GO:0060211	regulation of nuclear-transcribed mRNA p...	15	0	1	1.00000
GO:0060213	positive regulation of nuclear-transcrib...	13	0	0.87	1.00000
GO:0060216	definitive hemopoiesis	17	0	1.13	1.00000
GO:0060259	regulation of feeding behavior	10	0	0.67	1.00000
GO:0060261	positive regulation of transcription ini...	61	0	4.07	1.00000
GO:0060287	epithelial cilium movement involved in d...	10	0	0.67	1.00000
GO:0060295	regulation of cilium movement involved i...	13	0	0.87	1.00000
GO:0060296	regulation of cilium beat frequency invo...	7	0	0.47	1.00000
GO:0060314	regulation of ryanodine-sensitive calciu...	6	0	0.4	1.00000
GO:0060330	regulation of response to type II interf...	11	0	0.73	1.00000
GO:0060331	negative regulation of response to type ...	6	0	0.4	1.00000
GO:0060333	type II interferon-mediated signaling pa...	23	0	1.53	1.00000
GO:0060334	regulation of type II interferon-mediate...	11	0	0.73	1.00000
GO:0060336	negative regulation of type II interfero...	6	0	0.4	1.00000
GO:0060337	type I interferon-mediated signaling pat...	67	0	4.47	1.00000
GO:0060338	regulation of type I interferon-mediated...	37	0	2.47	1.00000
GO:0060339	negative regulation of type I interferon...	20	0	1.33	1.00000
GO:0060340	positive regulation of type I interferon...	15	0	1	1.00000
GO:0060347	heart trabecula formation	9	0	0.6	1.00000
GO:0060368	regulation of Fc receptor mediated stimu...	9	0	0.6	1.00000
GO:0060382	regulation of DNA strand elongation	17	0	1.13	1.00000
GO:0060397	growth hormone receptor signaling pathwa...	14	0	0.93	1.00000
GO:0060440	trachea formation	7	0	0.47	1.00000
GO:0060456	positive regulation of digestive system ...	6	0	0.4	1.00000
GO:0060457	negative regulation of digestive system ...	6	0	0.4	1.00000
GO:0060478	acrosomal vesicle exocytosis	6	0	0.4	1.00000
GO:0060539	diaphragm development	7	0	0.47	1.00000
GO:0060576	intestinal epithelial cell development	12	0	0.8	1.00000
GO:0060600	dichotomous subdivision of an epithelial...	9	0	0.6	1.00000
GO:0060613	fat pad development	9	0	0.6	1.00000
GO:0060623	regulation of chromosome condensation	14	0	0.93	1.00000
GO:0060632	regulation of microtubule-based movement	35	0	2.33	1.00000
GO:0060676	ureteric bud formation	6	0	0.4	1.00000
GO:0060677	ureteric bud elongation	6	0	0.4	1.00000
GO:0060765	regulation of androgen receptor signalin...	30	0	2	1.00000
GO:0060766	negative regulation of androgen receptor...	14	0	0.93	1.00000
GO:0060788	ectodermal placode formation	11	0	0.73	1.00000
GO:0060964	regulation of miRNA-mediated gene silenc...	24	0	1.6	1.00000
GO:0060965	negative regulation of miRNA-mediated ge...	14	0	0.93	1.00000
GO:0060966	regulation of gene silencing by regulato...	27	0	1.8	1.00000
GO:0060967	negative regulation of gene silencing by...	15	0	1	1.00000
GO:0060992	response to fungicide	6	0	0.4	1.00000
GO:0061000	negative regulation of dendritic spine d...	8	0	0.53	1.00000
GO:0061043	regulation of vascular wound healing	6	0	0.4	1.00000
GO:0061099	negative regulation of protein tyrosine ...	12	0	0.8	1.00000
GO:0061302	smooth muscle cell-matrix adhesion	6	0	0.4	1.00000
GO:0061303	cornea development in camera-type eye	7	0	0.47	1.00000
GO:0061431	cellular response to methionine	7	0	0.47	1.00000
GO:0061438	renal system vasculature morphogenesis	8	0	0.53	1.00000
GO:0061439	kidney vasculature morphogenesis	8	0	0.53	1.00000
GO:0061511	centriole elongation	11	0	0.73	1.00000
GO:0061535	glutamate secretion, neurotransmission	6	0	0.4	1.00000
GO:0061577	calcium ion transmembrane transport via ...	13	0	0.87	1.00000
GO:0061615	glycolytic process through fructose-6-ph...	22	0	1.47	1.00000
GO:0061620	glycolytic process through glucose-6-pho...	20	0	1.33	1.00000
GO:0061621	canonical glycolysis	18	0	1.2	1.00000
GO:0061668	mitochondrial ribosome assembly	14	0	0.93	1.00000
GO:0061684	chaperone-mediated autophagy	15	0	1	1.00000
GO:0061687	detoxification of inorganic compound	13	0	0.87	1.00000
GO:0061709	reticulophagy	21	0	1.4	1.00000
GO:0061718	glucose catabolic process to pyruvate	18	0	1.2	1.00000
GO:0061723	glycophagy	12	0	0.8	1.00000
GO:0061734	type 2 mitophagy	15	0	1	1.00000
GO:0061753	substrate localization to autophagosome	8	0	0.53	1.00000
GO:0061760	antifungal innate immune response	9	0	0.6	1.00000
GO:0061762	CAMKK-AMPK signaling cascade	7	0	0.47	1.00000
GO:0061763	multivesicular body-lysosome fusion	10	0	0.67	1.00000
GO:0061795	Golgi lumen acidification	12	0	0.8	1.00000
GO:0061820	telomeric D-loop disassembly	9	0	0.6	1.00000
GO:0061824	cytosolic ciliogenesis	6	0	0.4	1.00000
GO:0061945	regulation of protein K48-linked ubiquit...	6	0	0.4	1.00000
GO:0061952	midbody abscission	22	0	1.47	1.00000
GO:0062028	regulation of stress granule assembly	11	0	0.73	1.00000
GO:0062029	positive regulation of stress granule as...	7	0	0.47	1.00000
GO:0062033	positive regulation of mitotic sister ch...	8	0	0.53	1.00000
GO:0062100	positive regulation of programmed necrot...	7	0	0.47	1.00000
GO:0062111	zinc ion import into organelle	7	0	0.47	1.00000
GO:0062176	R-loop processing	9	0	0.6	1.00000
GO:0062196	regulation of lysosome size	9	0	0.6	1.00000
GO:0065002	intracellular protein transmembrane tran...	30	0	2	1.00000
GO:0070070	proton-transporting V-type ATPase comple...	7	0	0.47	1.00000
GO:0070071	proton-transporting two-sector ATPase co...	14	0	0.93	1.00000
GO:0070086	ubiquitin-dependent endocytosis	6	0	0.4	1.00000
GO:0070102	interleukin-6-mediated signaling pathway	15	0	1	1.00000
GO:0070131	positive regulation of mitochondrial tra...	15	0	1	1.00000
GO:0070141	response to UV-A	13	0	0.87	1.00000
GO:0070193	synaptonemal complex organization	15	0	1	1.00000
GO:0070198	protein localization to chromosome, telo...	15	0	1	1.00000
GO:0070199	establishment of protein localization to...	19	0	1.27	1.00000
GO:0070200	establishment of protein localization to...	11	0	0.73	1.00000
GO:0070202	regulation of establishment of protein l...	7	0	0.47	1.00000
GO:0070203	regulation of establishment of protein l...	6	0	0.4	1.00000
GO:0070292	N-acylphosphatidylethanolamine metabolic...	6	0	0.4	1.00000
GO:0070317	negative regulation of G0 to G1 transiti...	6	0	0.4	1.00000
GO:0070339	response to bacterial lipopeptide	8	0	0.53	1.00000
